decision_id,image_id,class_id,attribute_id,target,stage,selection_method,selection_k,metric_scale,effect
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.09114583333333333
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.140625
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.140625
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,logit_concept,32,correct_answer_margin,-0.3984375
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.3984375
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.018229166666666664
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.018229166666666664
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.16927083333333334
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.16927083333333334
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.08072916666666667
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.08072916666666667
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.140625
5792::8::cub_attribute_yes_no_v1,5792,99,8,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.140625
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,logit_concept,32,correct_answer_margin,-0.19270833333333334
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,logit_concept,32,raw_yes_minus_no,0.19270833333333334
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,8,correct_answer_margin,0.0859375
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.0859375
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,16,correct_answer_margin,0.4583333333333333
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.4583333333333333
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,32,correct_answer_margin,0.7447916666666666
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.7447916666666666
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,64,correct_answer_margin,0.5755208333333334
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.5755208333333334
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,logit_concept,32,correct_answer_margin,-0.2760416666666667
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,logit_concept,32,raw_yes_minus_no,0.2760416666666667
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,8,correct_answer_margin,0.09635416666666667
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.09635416666666667
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,16,correct_answer_margin,0.4869791666666667
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.4869791666666667
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,32,correct_answer_margin,0.828125
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.828125
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,64,correct_answer_margin,0.6067708333333334
5803::102::cub_attribute_yes_no_v1,5803,99,102,0,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.6067708333333334
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,logit_concept,32,correct_answer_margin,-0.018229166666666664
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.018229166666666664
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.24479166666666666
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.24479166666666666
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.24479166666666666
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.24479166666666666
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,32,correct_answer_margin,1.1276041666666667
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,1.1276041666666667
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,64,correct_answer_margin,1.3463541666666667
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,1.3463541666666667
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,logit_concept,32,correct_answer_margin,-0.057291666666666664
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.057291666666666664
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.25
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.25
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.3046875
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.3046875
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,32,correct_answer_margin,1.1197916666666667
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,1.1197916666666667
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,64,correct_answer_margin,1.265625
5803::104::cub_attribute_yes_no_v1,5803,99,104,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,1.265625
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,logit_concept,32,correct_answer_margin,-0.028645833333333336
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.028645833333333336
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.11979166666666667
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.11979166666666667
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.078125
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.078125
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.4609375
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.4609375
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.515625
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.515625
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,logit_concept,32,correct_answer_margin,-0.026041666666666668
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.026041666666666668
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.10416666666666667
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.10416666666666667
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,16,correct_answer_margin,-0.0859375
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,-0.0859375
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.4817708333333333
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.4817708333333333
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.4869791666666667
5803::117::cub_attribute_yes_no_v1,5803,99,117,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.4869791666666667
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,logit_concept,32,correct_answer_margin,0.23958333333333334
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,logit_concept,32,raw_yes_minus_no,0.23958333333333334
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.11979166666666667
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.11979166666666667
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,16,correct_answer_margin,-0.0078125
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,-0.0078125
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.2994791666666667
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.2994791666666667
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.109375
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.109375
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,logit_concept,32,correct_answer_margin,0.2890625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,logit_concept,32,raw_yes_minus_no,0.2890625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.13020833333333334
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.13020833333333334
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.015625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.015625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.5625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.5625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.40625
5803::118::cub_attribute_yes_no_v1,5803,99,118,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.40625
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,logit_concept,32,correct_answer_margin,-0.2682291666666667
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.2682291666666667
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.7161458333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.7161458333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.8151041666666666
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.8151041666666666
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,32,correct_answer_margin,0.9036458333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,0.9036458333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,64,correct_answer_margin,0.9114583333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,0.9114583333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,logit_concept,32,correct_answer_margin,-0.23177083333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.23177083333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.71875
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.71875
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.8020833333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.8020833333333334
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,32,correct_answer_margin,0.8697916666666666
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,0.8697916666666666
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,64,correct_answer_margin,0.8385416666666666
5803::295::cub_attribute_yes_no_v1,5803,99,295,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,0.8385416666666666
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,logit_concept,32,correct_answer_margin,-0.09114583333333334
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.09114583333333334
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,8,correct_answer_margin,-0.08072916666666667
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,-0.08072916666666667
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.0078125
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.0078125
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.2421875
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.2421875
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.2942708333333333
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.2942708333333333
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,logit_concept,32,correct_answer_margin,-0.0234375
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.0234375
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,8,correct_answer_margin,-0.06770833333333333
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,-0.06770833333333333
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,16,correct_answer_margin,0.03645833333333333
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,16,raw_yes_minus_no,0.03645833333333333
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,32,correct_answer_margin,-0.20572916666666666
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,32,raw_yes_minus_no,-0.20572916666666666
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,64,correct_answer_margin,-0.21614583333333334
5803::299::cub_attribute_yes_no_v1,5803,99,299,1,vision.late,vision_cls_attention,64,raw_yes_minus_no,-0.21614583333333334
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,logit_concept,32,correct_answer_margin,-0.09895833333333334
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,logit_concept,32,raw_yes_minus_no,-0.09895833333333334
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,8,correct_answer_margin,0.044270833333333336
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,8,raw_yes_minus_no,0.044270833333333336
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,16,correct_answer_margin,0.04427083333333333
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,16,raw_yes_minus_no,0.04427083333333333
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,32,correct_answer_margin,-0.14322916666666666
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,32,raw_yes_minus_no,-0.14322916666666666
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,64,correct_answer_margin,-0.18489583333333334
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,projector.output,vision_cls_attention,64,raw_yes_minus_no,-0.18489583333333334
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,vision.late,logit_concept,32,correct_answer_margin,-0.109375
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,vision.late,logit_concept,32,raw_yes_minus_no,-0.109375
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,vision.late,vision_cls_attention,8,correct_answer_margin,0.033854166666666664
5803::305::cub_attribute_yes_no_v1,5803,99,305,1,vision.late,vision_cls_attention,8,raw_yes_minus_no,0.033854166666666664
